logFC logCPM LR PValue FDR
KAT2A -0.582896057507804 5.98273824412024 16.7521749362352 4.25934127076435e-05 0.000165164303931822
PHKG2 -0.582853968276624 4.9782640655774 10.8454387781313 0.000990394089176272 0.00279025034525622
SNX9 0.582843986809926 5.37836157995035 17.9396029968065 2.28026601395148e-05 9.36426639705904e-05
SMC1A -0.58278817990241 6.68586937163246 12.4442215650367 0.000419287000821862 0.00130467459964473
PAN2 0.58264312525644 4.3233854987246 17.2659446827504 3.24959059493116e-05 0.000129168816772904
CHAC2 -0.582634346533931 2.65587349356093 8.87346855703694 0.00289344863444985 0.00720089689697741
WDR81 -0.582622591412659 2.96852240508414 6.13558597597067 0.0132487632694753 0.0274604972419337
VAMP2 0.582552131830673 3.90070900456544 11.8668267571731 0.000571426925963821 0.0017112628822841
SCRN2 -0.582393915846214 4.09438758770189 11.9252022367632 0.000553796151364143 0.00166319345275241
MFNG 0.582352520360053 2.72428750761564 10.4048571525336 0.0012568428486747 0.00344524211401703
TEX264 -0.582208517529346 5.09033765914882 13.364880911749 0.000256380191723442 0.000835871996147437
LINC00887 0.582171368544338 2.98147225907731 9.59957917055338 0.00194621967592184 0.00508292589585751
APEX1 -0.582148059091857 6.83667189993258 20.5616702112008 5.7740706457717e-06 2.69987705457063e-05
C8orf47 -0.582132653600734 3.27756959979273 11.151235153704 0.000839757417798782 0.00240772921248686
YES1 0.582028365960489 6.14520293495973 8.95652102025248 0.0027648089703524 0.00692164690947623
KCTD3 -0.582014309887578 5.54732096175383 12.8588766929127 0.00033588215406871 0.00106593637087594
LUZP1 0.582004239275845 4.7576357995075 12.8473276093947 0.000337961556975307 0.00107151983537354
PDDC1 -0.581934392880294 5.17052358581807 11.7383082912929 0.000612266515329491 0.00182028556022777
SNCG -0.581740624927863 3.10702685738957 6.94963626752058 0.00838362771781874 0.0183955683053731
PLA2G15 -0.58159478643037 5.03279473261807 16.8182792160781 4.11351605775849e-05 0.000160099174338789
HIST1H1C -0.581490859156198 4.99133830883328 15.632771286719 7.69100795764508e-05 0.00028178064194722
CHMP4C 0.581466268285418 4.38884886159883 15.3735992657282 8.8212217855733e-05 0.000318984024860147
GRPEL1 -0.581401455260691 4.97915202175758 14.3773147877923 0.000149593692340237 0.000514813213392182
PGD -0.58139417587532 7.49274820748909 23.4767089382813 1.26435170434862e-06 6.75864292139654e-06
TMX2 -0.581381849301075 6.84976280698555 22.9167731921716 1.69169209459956e-06 8.84419026619903e-06
C11orf82 -0.581318086848627 3.58549737792829 8.47704891811121 0.00359655068282417 0.00874549673707351
UPK3B -0.581278408983131 1.10408950158848 4.97391534105937 0.0257323339635869 0.0491605286542907
KIAA0319 -0.581183684068246 3.24062505194234 12.54948078872 0.00039631640387961 0.00124158366816768
RPS5 -0.581171269306147 9.08551962015571 13.594955643366 0.000226794125959188 0.000748852362601638
PIGF -0.581080764741251 2.85887209665972 8.84963329499066 0.00293147782154992 0.00727956501989396
AGAP4 0.581068061445535 2.4668610748928 8.92468061030146 0.0028134255441544 0.00703380240757476
SDE2 0.580975982982918 4.51346928958657 12.2503573954916 0.000465169054436585 0.00143023719907374
ACPP 0.58060580107894 2.5942582651552 9.47640425845877 0.00208131507580484 0.00538802952811075
CDT1 -0.580515893282473 6.10752110025929 11.4007739761517 0.000734135134572578 0.00213689127127414
NEK7 0.580466141929323 6.9582716347828 5.12683417340174 0.0235586599683882 0.0455448890524451
PPP1R7 -0.580388397472531 5.91659932791728 20.9309073880393 4.76149791643289e-06 2.26886760769134e-05
NCS1 -0.580257792805057 4.49028677729753 12.9418011655297 0.000321325696142547 0.00102295502876907
SLC25A36 0.580156985248357 6.13271643229925 7.41644687084488 0.00646303197611242 0.014690792541447
ENGASE -0.580154743694963 3.95917017269805 15.404728745229 8.67708829122725e-05 0.0003144028138107
CCDC88C 0.58008386598834 4.0675926280617 11.6549496584501 0.000640319371207344 0.00189296741321634
JRKL 0.580059665540249 3.96446972664055 7.41357077115034 0.00647337171349285 0.0147066547145486
CCT2 -0.579795640503303 8.27100537753518 23.9055436610792 1.01179977234271e-06 5.51866964248931e-06
RPL23AP82 -0.579741837044232 3.95002940054184 11.2044591660594 0.000816010057641205 0.00234786032002426
SPCS2 -0.579528296876515 6.77043515075103 24.5625477806189 7.1936372918632e-07 4.0618841284542e-06
UBE2S -0.579417922515583 7.64982723175001 10.9488936903686 0.000936595196135189 0.00265658275732664
TBX19 -0.579402293524299 1.38985311309578 5.93397378565461 0.01485171443371 0.0303687691950329
L3MBTL2 -0.579323092006322 4.47333821312254 12.4927547923758 0.000408533320979013 0.00127420859847816
FN1 0.579271735685448 8.34189123468683 15.4651282388038 8.40415421231989e-05 0.000305856444216816
TSTD1 -0.579151485281778 5.14971709312521 10.3114785740408 0.00132205318556341 0.0036067783335976
ZNF202 0.57898478004827 3.16986371108739 8.00586611269486 0.00466260559707894 0.0109897353025955
SQSTM1 0.578971046089792 9.81643936101044 19.7468907743191 8.84054004032471e-06 3.97729880422664e-05
GAREM 0.57896633593504 4.72125812744835 13.0721015892225 0.0002997266532428 0.000960623923643173
CTTN -0.578939504079364 7.85036978866689 19.0771677775442 1.25537821401025e-05 5.45477188598675e-05
RPS19 -0.578883008854632 9.69075660442538 12.5880694979544 0.00038821692772362 0.00121802131632886
NIPBL 0.578606535346669 5.46806750489763 10.1549983014337 0.00143910528527096 0.00388513627920707
SLC12A2 -0.578581407008134 8.17800791427705 8.4394167359697 0.00367173996151115 0.00890190137355022
KCTD20 0.578100850196174 5.66204714033578 19.4641360733455 1.025063700276e-05 4.54511703253205e-05
TWSG1 -0.577919413007085 4.47423395836788 7.38186030132061 0.00658849851496864 0.0149207732113952
KIAA1671 0.577896037866704 6.32714648975534 15.3429502466821 8.96548423320994e-05 0.000323569483599055
CCS -0.577887875219458 3.90291878399375 7.43243575659656 0.00640585766245768 0.014576564210158
TTL -0.577721603343704 4.6776816496425 15.972846773278 6.42575486086158e-05 0.000239229555337581
BLNK 0.577718342208702 1.71505336319091 6.86759210709413 0.00877728377816848 0.0191652095292562
ALKBH5 -0.577648663617944 5.70152379442306 15.7449473759826 7.24812697252177e-05 0.00026701433272336
RAB5C -0.57759462048365 8.57154401168779 19.2640158459627 1.13831633492256e-05 5.00065486464937e-05
AK123543 0.577450916310337 0.213558446786371 3.01089236465673 0.0827067475183653 0.133964576869178
DHDH -0.577419519912486 1.17223343872905 5.17064182905043 0.0229717270504297 0.0445562652156933
CYBRD1 -0.577395304245713 2.70648916425297 8.03297842508212 0.00459332462467288 0.0108559450050581
C21orf59 -0.577370549982058 4.82677957425665 18.3874106017077 1.80244949193944e-05 7.59026359887549e-05
ACADVL -0.577340473978409 8.07996815125571 17.3545249593424 3.10158918962678e-05 0.000123920675942189
SEPT9 -0.577295826470275 8.21353373678398 16.7863406286815 4.18333467542032e-05 0.000162634999849182
CLCN4 0.577137713649488 4.18131028196823 15.4388925933237 8.52163083441325e-05 0.000309825902322452
CHSY3 0.577124152623372 0.923170058742734 4.7283716524158 0.029668961216437 0.0554665857486597
SFT2D3 -0.577091308824558 4.20722172189166 12.0623586090269 0.000514501562783548 0.00156108181521256
BRCC3 -0.576883967200974 4.67400553140339 13.0067770914868 0.000310365658310217 0.000991488819169563
RPUSD2 -0.57686207833792 2.53659067265546 6.59190320283316 0.0102443595794409 0.0219046545728349
HMGN3 -0.576545831898263 6.50709216445605 12.5775983225555 0.000390398096064811 0.00122460407027309
SLC38A2 0.576345117428814 6.94721988916988 9.25701141416953 0.00234595534841461 0.00597849846049499
C9orf152 -0.576131539616546 0.272823396433557 3.13363421244901 0.0766925983027925 0.125700831214905
OSBPL6 0.576006739609441 1.32025567974142 5.94578335927676 0.0147525335088555 0.030191088495427
MICB -0.57574532956031 7.09277020843584 22.6471213368148 1.94651632935868e-06 1.00834470287192e-05
ZNF281 0.575517736282111 4.51893899139388 8.02406298171063 0.00461599008751636 0.0109025219257055
SLC22A20 0.575299758491562 3.58031116984764 11.21267887201 0.000812403592057538 0.00233839636034836
BEX2 0.575278753885602 1.72855617270285 5.61407846906912 0.0178167476994634 0.0356214146098711
WIPI2 -0.57503173696767 6.03434986578731 17.6758949818966 2.61924921548529e-05 0.000106525768783171
TUBB6 -0.574900364125709 6.29834716859397 12.3108224957545 0.00045033948417481 0.00139219018980693
RTF1 -0.574609765093874 4.16866902655815 9.94652730384846 0.00161153111908701 0.00429790218681255
PAXBP1-AS1 0.57456133978873 0.916928745295665 4.60823578806315 0.0318187518631604 0.0588218004662789
GNG4 -0.574523143402506 4.4520628414769 16.024617358234 6.25242091996233e-05 0.000233424769873398
MAP2K3 0.574386352730709 6.61514197252903 14.4672610535448 0.000142616859864098 0.000493105151260882
TP53I3 -0.574359364291179 3.22887992895591 9.49033055248209 0.00206557603133683 0.00535198373110701
AHCYL2 0.574240985409093 5.77034794169349 15.4066970558629 8.66805481776009e-05 0.000314248441638509
IL4R 0.574176396415286 6.61936456104497 21.0635913607065 4.44290190996903e-06 2.13152303477623e-05
CCDC40 -0.574165668420642 1.58198576864502 6.48188064121181 0.0108979617408579 0.0231344348373604
RBBP8 0.573995156384736 5.78593863282444 14.6244205564895 0.000131203309068001 0.000457180426752431
LRIG1 -0.573957488300391 3.9990946562587 12.4828205000158 0.000410711613216264 0.00128015249759987
SPCS1 -0.573895171142164 6.32451343456247 20.1658469124599 7.10095085520124e-06 3.26151061121605e-05
MYO7A -0.573830898182906 2.37773984094033 7.45771190472869 0.00631652443278484 0.014391055433866
RRP1 -0.573828902603919 4.79710065968199 6.58897637818362 0.0102612155516848 0.0219375146285511
GUCY1B3 -0.573801823328568 4.77712773143363 14.3632298999654 0.000150716917966204 0.000518436659257058
ZDHHC23 -0.573786674992689 3.56917198209208 11.5976308163059 0.000660358913438374 0.00194713429216439
BTN3A2 0.573761411520385 5.53659267580741 19.4949038107534 1.00868432826066e-05 4.47922682275509e-05
VRK1 -0.573705411838554 4.99551601336874 12.2453228730806 0.000466425819307023 0.00143350340922315
RNF157 -0.573643437554554 4.05157018820867 14.3524712016907 0.00015158060828319 0.000521042878973903
ICT1 -0.573592952560334 4.88189109206368 10.0883268560499 0.00149211525752638 0.00401062082802395
SGSM2 -0.573508793906856 4.4558581967491 11.6383051307229 0.00064607443236533 0.00190730383587546
DDX39A -0.573494903908278 5.54045146708249 13.081566755747 0.000298215915671197 0.000956405752608322
GLB1L2 -0.573427223366226 5.36390593131746 16.6715060740316 4.44435632924119e-05 0.000171661371134406
ANKRD22 -0.573402993633092 4.60474893002649 15.2570036352353 9.38281833152487e-05 0.000336981463244022
PI4KA -0.573280738647462 5.57714989017843 16.3397171085995 5.29426424446511e-05 0.000201116562113242
LOC389791 0.573182818488706 1.8330438886535 7.20283833137999 0.00727883694062421 0.0162667717167838
FBXW11 0.573120518095611 6.05384991826495 12.4164180844675 0.000425575725104138 0.00132201072802577
SLC44A3 -0.573078749566491 4.99899045852157 18.0536455617194 2.14767010437594e-05 8.87418731749284e-05
TACC2 0.572923657263315 3.51037957064953 10.1576585703984 0.0014370301396101 0.00388166642511391
RRP7B -0.572787728263938 3.91605933513149 10.4362013721597 0.00123569146025588 0.00339471187132653
GC 0.572730669097979 -0.501611640968558 2.09463523462649 0.147816986625323 0.219109776173049
WBP1 -0.572706099350816 5.59724759476076 11.0881405287207 0.000868815589236626 0.00248283547821585
ITM2C -0.57268557968764 7.23541073560248 18.5488564206653 1.65604552607987e-05 7.02592206935122e-05
FNTA 0.572637099624316 6.31015331995147 18.0711784418033 2.1279833518287e-05 8.80271003255064e-05
DEPDC1 -0.572566280032399 4.72492844275064 11.2180516869182 0.000810054934151607 0.00233345836150784
TSR1 -0.572517346411 5.11615471335557 17.3326361313234 3.13751900366725e-05 0.000125186583683535
TRIM3 -0.572496472535576 2.65458674070752 9.99155539559583 0.00157259717733887 0.00420929560375943
ZFP30 0.572368569298516 1.92648782253157 6.86292568628156 0.00880023435535167 0.0192096320848312
PDGFRL 0.572345778145162 3.05138021299316 8.16679172596179 0.00426643063803817 0.0101664759813475
SFN -0.572110935240476 6.67444728320405 10.4548070689562 0.0012233068943742 0.00336714708710644
HNRNPU-AS1 0.572095464566266 4.26968534886144 4.91002245882207 0.0267012939438216 0.0507665608267855
SLC25A11 -0.571772485895283 5.24605365930574 14.0584325954265 0.000177217427056203 0.000599934908631367
ASPM -0.571753952422674 5.42572220581811 8.5588162572452 0.00343852929565527 0.00839709389419524
DPH2 -0.571749272808324 4.68678375210035 14.4018466417185 0.000147657440891207 0.000509219567499196
WNT2B -0.571710690460576 0.838086315621611 4.52746096650137 0.0333550703080872 0.0612319513824093
CEP41 -0.571647714060149 3.84546893078622 14.7796929288107 0.000120829707529975 0.000424513130173186
PLGRKT 0.571517117480394 4.138277456917 11.1071493181963 0.00085995570378563 0.00245990045419316
C8orf82 -0.571508322086402 5.31161467133357 6.23488848700124 0.0125257480354289 0.0261420021639763
NEIL2 -0.571389956157389 4.21714164353271 13.1834168152833 0.000282437321127673 0.000910755342385233
PHIP 0.571348145643807 5.59942864011359 4.7324566538291 0.0295985800549114 0.0553560656792539
BC050580 -0.571281460644405 -0.263770410167998 0.493908446502182 0.482188996980032 0.57362320523494
LOC100506123 0.571271129343465 0.578483100695867 3.70115874329019 0.0543746940898345 0.0937049593948975
TJP3 -0.571262928853463 5.76337812162554 11.6729623849569 0.000634149551586879 0.00187849444224339
PUM1 0.571028577104326 6.60205584788954 12.0189437869854 0.000526625370389498 0.00159229652084749
OAZ2 -0.570812613665817 6.13923314089487 15.7453585668852 7.24655167135039e-05 0.00026701433272336
BCCIP -0.570756633436542 5.42368275441301 18.1262477142885 2.06732015282983e-05 8.58065906902315e-05
ACN9 -0.570737740163909 3.12847680750092 8.89210109650468 0.00286406961400632 0.00713621401373925
UQCRH -0.570711755009586 8.22107114628011 18.8918763278656 1.38340533736389e-05 5.96360961659527e-05
LGALS2 -0.570663498359153 -0.355030603681926 2.20679771725005 0.137403630699068 0.206190315527898
GSTO1 -0.57061211129219 6.13063626212513 14.5898422848735 0.000133632931666245 0.000465096862973431
RAET1G -0.570540423611317 0.493120370125286 3.30097057623689 0.0692389609665892 0.115213318457158
FZD4 0.570531554961348 2.90763256037105 10.9393354807698 0.000941439289578155 0.0026681352261151
MBOAT2 -0.570531367047157 4.81519430267198 12.5205715285131 0.000402495750149574 0.00125853549193111
SMDT1 -0.57026454361223 4.74475508981202 10.2255424341659 0.00138509000948206 0.00375789142616748
NRIP3 0.570241062867211 1.82927155079 5.71147503289874 0.016854371846226 0.0339042166910778
BABAM1 -0.570196402617986 5.82010952864139 15.0131608450767 0.000106764012045196 0.000379648294641178
RGS3 0.57016835406003 5.52265645435009 18.7459045964558 1.49343736758867e-05 6.39307407385592e-05
AQP4 -0.570133630225895 2.02648469406689 6.96656383384857 0.00830468196393244 0.0182413477643409
RBM45 -0.569502570206415 2.55364006577674 9.57197259185868 0.00197570381917511 0.00514534559372878
ATP6V0E1 -0.569483565522135 7.46205064644691 20.6596462218251 5.48600977645741e-06 2.57901003375754e-05
FAF2 0.569424858361171 6.85400763717142 20.8041892691702 5.08715657252588e-06 2.40992874614702e-05
TDG 0.569372108628773 5.12415384456352 9.8081492821239 0.00173740258389893 0.00459041689864192
EXOC6B 0.569276884796563 2.81795609403176 5.85109807545545 0.0155673346351001 0.0316673443925512
OPLAH 0.569265354511591 3.12865523098875 9.88069644578335 0.00167021709322858 0.00443915821263186
RBM12 0.569085068272157 6.37406612807536 12.4074663628163 0.000427620653859926 0.00132752396290943
BID -0.569011952247373 6.67844322311802 16.5380098575821 4.76845449632126e-05 0.000183076366248084
C7orf31 0.56888847190259 2.5380859369736 6.60982290565213 0.0101417747123194 0.021729426621672
DUSP13 -0.568791993983298 0.297075163267352 3.1567026867448 0.0756157686657744 0.12430901844776
PPIF -0.568608492028027 6.22409971723519 17.0463908506627 3.64776389706616e-05 0.000143334176797565
DFNA5 0.568528210754827 3.69379751587405 12.3372960656751 0.000443997663415407 0.00137518015792717
TMF1 0.568345333753629 4.88656452431217 9.87152299071848 0.00167856505676844 0.00445878329160284
CYP4F12 -0.568290733207943 0.561447758492898 3.53880296998267 0.0599487104695109 0.101928709312882
PSMG4 -0.568234016101489 2.93041008696417 9.32422309349558 0.0022614418323332 0.00578921527435928
FOXP2 0.568218567506645 0.415810522915743 3.34319202018646 0.067483576126994 0.112712174333326
SHARPIN -0.5681743488334 5.97597379401753 11.0558916976333 0.00088405817361429 0.00252297128408739
FOCAD -0.567980393035735 4.19245957697774 12.9302827666814 0.000323308941072426 0.00102882445893175
GLTSCR1 0.567702761660378 3.96381384663669 10.4617766365565 0.00121870012396098 0.0033558640133651
SDF4 -0.567698636217464 8.04415053710851 13.8844331094246 0.000194401975575278 0.000651675381061011
ZNF449 0.567598806529166 3.10060417671039 9.08564699422683 0.00257623326559642 0.00649032929505946
SEPHS1 -0.567553663832972 5.712694502228 20.7453547791145 5.24586748018636e-06 2.47645931029099e-05
CHD8 0.567496534636602 5.79946624224391 19.222893661668 1.16310140323948e-05 5.10041406181861e-05
TEAD1 0.567204573916769 6.38140526001604 11.7249731754678 0.000616669376814589 0.00183149811087379
TRIM26 0.567057819439812 6.59571603119102 18.448588654253 1.74550055769085e-05 7.38631306602645e-05
ASMTL -0.566928441622737 4.2243140608995 10.6288012854552 0.00111339863232018 0.0030994781035303
ASPHD1 -0.56665222540991 5.44485558649473 12.1719865733914 0.00048512610622375 0.0014841697829543
RNF115 0.566553559185599 3.61258204783664 12.677020330129 0.000370177011562399 0.00116489214118771
ANKHD1-EIF4EBP3 -0.566208621059822 5.24913723094556 8.26879582279877 0.00403322479235145 0.00967960819040166
DNAJC12 0.566183859501146 -0.624087939927025 1.8506585440531 0.173706821212588 0.250289255779631
RBM19 -0.565991735697274 3.98634120044197 13.0276620479977 0.000306923478739158 0.000981981954655254
ZNF808 0.565788862302195 -0.340992162413044 1.94794060661331 0.162808942922525 0.237841086554379
PSMD13 -0.565741071791097 7.39261638953103 17.4356096194302 2.97205682334916e-05 0.000119392462524896
AK310226 -0.565493923550021 0.345694303342031 3.18446088346618 0.0743415162285967 0.122446315915339
AK311374 -0.565281325686824 -0.329804778071436 2.1233170765091 0.145072047762271 0.215843899501378
PSMG1 -0.56493143620534 4.81470594199644 12.6169217565711 0.000382270325559377 0.0012011533268802
CD177 0.56486990523778 0.333874092697608 3.21216904766379 0.0730925272774474 0.12064522275542
HS3ST1 0.564735974294541 6.71894159846553 17.3860236687902 3.05060947550156e-05 0.000122115491439912
ABHD3 -0.56470281400114 5.1406197638695 14.9177109869119 0.000112303693898084 0.000397144005550359
AP4E1 0.564627781205866 3.63680999620448 11.5192962617463 0.000688774597113967 0.00201920936274631
CHCHD3 -0.564577791473418 6.07572893881772 19.1567031708477 1.20413888734061e-05 5.25692022980829e-05
LACTB 0.564424455892426 4.32784267831038 10.9115858278171 0.000955646810846179 0.0027032043231591
ARFRP1 -0.564304988991896 4.95514890395142 9.52887837940224 0.00202263695224208 0.005255371560587
LPIN2 0.564229655084005 4.79600020287612 13.33454801293 0.000260560797217516 0.000848751178386619
FOXD4 0.564170253449027 0.339936383454967 2.86194328583839 0.0906978663413286 0.144691407921172
ACY1 -0.564131885731631 5.09503188246381 12.9674309015485 0.000316956653529974 0.00101057351708313
ZKSCAN2 0.563998907256674 3.12933015088897 10.5539855002519 0.00115937828453106 0.00321352021974833
SLC25A15 -0.563841063260397 4.21712626704095 13.4662785072584 0.000242889596830789 0.000797887996006311
LY86-AS1 0.563643480114198 -0.659644665316154 1.79441035524305 0.180389727278699 0.258090697678678
AX747649 0.563569332385757 -0.196195369557677 2.40392142774268 0.121031517096276 0.184793667828334
PPP2R1A -0.563541486781477 7.8941512031505 14.4316529666662 0.000145338807915874 0.000501692822548285
CD34 0.563527036157142 -0.466867434442675 2.06075227708127 0.151135541062973 0.223232734199308
UGDH-AS1 0.563521881998305 5.49304484346911 11.1529881152879 0.000838964270855382 0.00240592301988347
EPRS 0.563494279510872 7.82971616119921 14.6500828145091 0.000129428957101431 0.000452280425348754
SGMS1 0.563423967398798 5.04517883533771 10.4742239359682 0.00121051628993829 0.00333894137746683
GTDC1 0.56342260175821 4.0791354677338 13.5865608879156 0.00022781061097751 0.000752040268168703
FRG1 -0.563274646902787 3.93920349018585 8.63890690825943 0.0032905880444266 0.00808148251523928
PLXDC1 0.563239378815996 -0.343214970004136 1.84685150978876 0.174150026883078 0.250780801556674
ARL14EP 0.562969902527465 3.7556889651869 9.86702923547344 0.00168266984602786 0.00446581485868385
RBX1 -0.562940734337505 5.2910010670409 11.7809722968066 0.000598392216543263 0.00178440462145982
CCDC112 0.562735804233609 3.95470394321233 8.7982496827476 0.00301519680586219 0.00746858980323021
GPR114 -0.562707440095729 0.708600450705735 3.67908744277906 0.0550989989483333 0.0947869943401725
IKBKG -0.562471287053682 4.9921410928566 14.2136566684798 0.000163181918613987 0.000556896070862501
SREK1IP1 0.562469715441697 4.42601094960452 10.3683670582603 0.00128192884095549 0.003507698014515
JMJD4 -0.562456566573321 4.67750014389142 13.3906134736643 0.000252886663947691 0.00082595178002593
PTMA -0.562355953342649 10.3077009969888 16.0408548513253 6.19903064365908e-05 0.000231666181950484
UBE2Z 0.562000243094539 7.72578107786666 23.5507480010237 1.21662120149936e-06 6.52004593737006e-06
PCLO 0.561943949224412 2.69271207069015 9.42811915389076 0.00213683334982792 0.00551335913134634
S100PBP 0.561866588929069 4.37347530150374 14.9602155942126 0.000109801963188246 0.000389230666815174
RTCB -0.561844369672585 7.01952427492983 21.1491959294279 4.24879483643637e-06 2.0510799696654e-05
VSIG10 -0.561814961691057 4.99440675973303 16.659386200531 4.47284320255185e-05 0.000172538378118212
ZSCAN5A -0.561768677303664 1.72424408678881 6.34361207870139 0.0117804746587906 0.0248326323013002
CDKL3 0.561762312149678 0.720996935107163 3.99482083820424 0.045640304423102 0.0804104933209599
CYB5R1 -0.561624067495557 5.60439709743441 19.6592175409552 9.25557534032715e-06 4.14756678548459e-05
DSE 0.561456515709731 5.865845166324 13.4488791610361 0.000245152599215589 0.000804246722348782
LOC284581 0.561452711704283 0.848528749004515 3.92737291693233 0.0475061021141117 0.0832005777462994
ZC4H2 -0.561400456393409 3.28613784644743 11.6458214547266 0.000643469125026851 0.00190075442001019
TMEM92 0.5613062703684 3.51792633075894 9.36794310010593 0.00220813165807929 0.00567052517593852
ACAT1 -0.561137791242655 5.69005512765808 19.6258675380876 9.41853824444753e-06 4.20907879169112e-05
TAF2 0.561105247971644 3.90283093864693 13.7094766325795 0.00021337508471723 0.000709143510067624
DHRS3 0.561070622234039 7.22286892902716 16.0774298705232 6.080442335114e-05 0.000227638296969492
GPER -0.561057584099333 0.238939338113514 2.94965311902047 0.085895993164421 0.138189068880735
LETMD1 0.561050101724569 4.15149889877254 13.3980472779963 0.000251886389685736 0.000823223463342232
USP44 0.560868435670852 2.28797094015683 6.23429270034515 0.0125299627942109 0.0261470971656124
SFXN4 -0.560833416248985 3.4011473210472 9.8559638029127 0.0016928208961267 0.00448710148716217
AGAP3 -0.560830763777599 5.07719150800871 13.2995238981726 0.00026547352056471 0.000862847467743722
DHX36 0.56082050075704 6.49267092048117 12.0312228368519 0.000523167426608782 0.00158249022784023
INO80B -0.560811126765335 4.48535794648166 5.83857809500849 0.0156784919440123 0.0318649030508097
RASGRF1 0.56079752897847 0.851559740815731 4.29677924512195 0.038184621985065 0.0689981470677551
FUNDC2 -0.56078753295466 5.4825802768006 17.7247942544542 2.55277507223962e-05 0.000103965643342621
SH3GLB1 0.560721257518739 6.28343449787582 16.4186422155033 5.07833203208528e-05 0.000193562174635557
SOS1 0.560676238370965 4.81384438602427 14.2516517157086 0.000159920398495817 0.000546524440200239
GJD3 -0.560506600554465 4.4845210432082 9.46181531281668 0.00209793348813205 0.00542438327175215
STAC3 -0.560329154444893 -0.632968394174149 1.75616036623636 0.185104159025361 0.263594186855105
C18orf8 0.560314427364205 4.90132621125794 12.0054590189118 0.000530449449154125 0.00160029542152539
AHNAK2 0.560271495188467 6.42153784012453 12.281223663835 0.000457538274157977 0.00141089453585255
ADCY3 -0.56022153194219 5.89855846934196 17.2051555613506 3.35524558849815e-05 0.000132867004327769
SH3BP5L -0.560151502612839 5.03287110669004 12.4911522559483 0.000408883919087 0.00127472523135962
LRRC59 -0.560027537412733 7.90996346948044 20.1042004242839 7.33354379373199e-06 3.35563116545595e-05
FADS1 -0.559951356817187 6.34017272834289 18.1494913280678 2.04223972201384e-05 8.48611618423057e-05
MRPL18 -0.559921870713208 5.61910688313738 17.632947178828 2.67906624194886e-05 0.000108778500702429
SPG21 -0.559912820186933 6.41967629944149 16.3745731268001 5.19778555757078e-05 0.000197655281081419
NOP16 -0.559876479159699 5.09628712095033 11.4856251745202 0.000701365310974241 0.00205122570515637
LOC90834 0.559866263584521 1.50274984014577 5.6814284484646 0.017145403402707 0.0344145244882382
EPHA10 -0.559846702099802 3.15441134914313 10.6899665767656 0.00107718152183522 0.00301002410470369
FUCA1 -0.559827498577468 5.06541899018972 16.9432129815768 3.85147680416849e-05 0.000150456604461728
NENF -0.559750036484252 6.00124697965509 7.6008685402494 0.00583401903967868 0.0133952566114286
RAB3GAP2 0.559690896803918 5.30322385192354 8.13995818565322 0.00433002822840976 0.0103046983327595
ATL3 0.559652048660856 5.31977123800032 14.3478855563462 0.000151950249462227 0.000522191731426948
ZNF256 0.559559305541515 2.04094190914005 6.97444484981695 0.00826818684650846 0.0181747247171722
COQ4 -0.559533845920619 3.8291857024391 10.6851832377831 0.00107997036673118 0.00301724523720253
CWC25 0.559508168723683 6.35533217232377 20.5976826683978 5.66646623593734e-06 2.65408234404047e-05
PRRG2 -0.559293117106063 3.891174686758 7.6207303926672 0.00577011137948266 0.0132733268946346
LOXL2 0.559183218335233 4.66731122152083 12.3173678209059 0.000448763076721121 0.00138760781042355
CYB5D1 -0.559123799765138 2.63065821366562 7.29372731738297 0.00691957686451392 0.01557248079889
CCT8 -0.559113070310006 7.86466161852003 22.0661096686861 2.63419602514502e-06 1.32954303316375e-05
SUMO3 -0.559093979066545 5.9541675742375 20.2571829407949 6.76988087417585e-06 3.12257138942143e-05
SCYL3 0.559074131353034 4.01603714599571 9.48333086700081 0.00207347170478595 0.00536966542141375
LOC148413 -0.558947152674601 3.78844574177835 11.1685816926508 0.000831942023377195 0.00238903803090183
AOC3 0.558674796359459 2.0062792436222 6.36623800448702 0.0116311917854719 0.0245495576940891
GLO1 -0.558606687509724 7.9481918907524 14.4921214906993 0.000140746964140181 0.000487463440848862
TMEM159 0.55842327099176 5.84129656521604 18.09249523096 2.10429188752932e-05 8.71171296772828e-05
FAM3A -0.558229324593489 5.48860996464878 13.6897482382957 0.000215628372529891 0.000715509587262701
SIRT5 0.558171544009916 4.11599214223351 14.1787155217717 0.000166240394906689 0.000566285152982744
ESYT1 -0.558144619864391 6.71889033861525 20.1667018373207 7.09777782402552e-06 3.26151061121605e-05
NUDT17 0.558133893493385 0.927024794187931 4.39365832275234 0.0360728320539546 0.065608408952807
SPRYD4 -0.558111342016419 3.54667065169217 11.3305078378153 0.00076244047660901 0.00221065345668501
TMEM258 -0.558064454443477 6.24733051181151 10.3551805344494 0.0012911183795225 0.00352956763754872
SLC35E4 -0.558062618217371 3.36160872919819 10.349631273577 0.0012950055031419 0.00353888158161652
AKT1S1 -0.558020682154302 6.00968188980608 13.5348316464672 0.00023417638899295 0.000771672441422232
ZNF846 0.557980248128868 1.1320633381928 4.40244014030626 0.0358875468507144 0.06532783099396
HCG18 -0.557939948298679 4.94818170260736 13.2070711720035 0.000278894863805625 0.000900711276470171
CANX -0.557925809172739 9.90860722078278 14.4485098264427 0.000144043778697732 0.000497338976426385
