p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene_mice	gene	Cell_Identity
6.45697174981832e-102	1.35195297421345	0.135	0.003	1.41853212371759e-97	Interstitial_Fibroblast	Ism1	ISM1	Stroma
4.43458842514413e-101	1.10706836994216	0.18	0.005	9.74234731119915e-97	Interstitial_Fibroblast	Pdgfra	PDGFRA	Stroma
1.01450958151844e-100	2.14927388767454	0.562	0.053	2.22877609963787e-96	Interstitial_Fibroblast	Igfbp7	IGFBP7	Stroma
5.38135586557948e-98	1.98707857479867	0.483	0.039	1.18223007010916e-93	Interstitial_Fibroblast	Serpinh1	SERPINH1	Stroma
1.35152205513257e-96	1.03053606702124	0.101	0.001	2.96915880292075e-92	Interstitial_Fibroblast	Col5a1	COL5A1	Stroma
2.7513283344595e-95	1.08251345246576	0.124	0.002	6.04439321797407e-91	Interstitial_Fibroblast	C7	C7	Stroma
1.65584310897227e-94	1.58521697820723	0.258	0.011	3.63772172610117e-90	Interstitial_Fibroblast	Mfap4	MFAP4	Stroma
7.0249368364446e-92	1.54361104656276	0.326	0.019	1.54330837359851e-87	Interstitial_Fibroblast	Cd34	CD34	Stroma
6.68972143615348e-88	2.16293615546712	0.663	0.084	1.46966490230856e-83	Interstitial_Fibroblast	Timp3	TIMP3	Stroma
3.32581883363847e-87	1.08193990489992	0.146	0.004	7.30649139562035e-83	Interstitial_Fibroblast	Olfml3	OLFML3	Stroma
2.3325060968179e-85	2.28436526984829	0.697	0.098	5.12428264409923e-81	Interstitial_Fibroblast	C3	C3	Stroma
1.90341219260015e-84	1.3725805714538	0.157	0.005	4.18160624592326e-80	Interstitial_Fibroblast	Dkk3	DKK3	Stroma
8.58757844557148e-79	1.86186267868396	0.472	0.046	1.8866051087076e-74	Interstitial_Fibroblast	Igfbp6	IGFBP6	Stroma
2.50937507436915e-78	1.78440358266178	0.36	0.027	5.51284610088158e-74	Interstitial_Fibroblast	Cxcl12	CXCL12	Stroma
5.27197896665463e-76	2.39790416322064	0.697	0.111	1.15820105918436e-71	Interstitial_Fibroblast	Sparc	SPARC	Stroma
1.27521045667817e-75	1.0838453110924	0.146	0.004	2.80150985227627e-71	Interstitial_Fibroblast	Lpar1	LPAR1	Stroma
7.85032143858478e-74	1.23011254040156	0.191	0.008	1.72463711684269e-69	Interstitial_Fibroblast	Podn	PODN	Stroma
2.09879076590798e-72	1.83666296988445	0.483	0.052	4.61083343362324e-68	Interstitial_Fibroblast	Timp2	TIMP2	Stroma
4.96310610379817e-71	1.37721987675018	0.157	0.006	1.09034477994342e-66	Interstitial_Fibroblast	Mmp23	MMP23B	Stroma
1.45688417625467e-68	1.58174394356456	0.27	0.017	3.20062884681388e-64	Interstitial_Fibroblast	Plxdc2	PLXDC2	Stroma
1.82315676951035e-66	1.87277426895682	0.663	0.11	4.00529310693729e-62	Interstitial_Fibroblast	Ctsl	CTSV	Stroma
4.95921359689664e-66	1.39301468622988	0.292	0.021	1.08948963510222e-61	Interstitial_Fibroblast	Syn3	SYN3	Stroma
3.70047025102547e-64	1.24651343849015	0.213	0.011	8.12956309447785e-60	Interstitial_Fibroblast	Gas1	GAS1	Stroma
2.85474573201959e-63	1.0601132436212	0.135	0.005	6.27159089867384e-59	Interstitial_Fibroblast	Tcf21	TCF21	Stroma
5.87404260618249e-63	1.49284506998245	0.292	0.022	1.29046842015223e-58	Interstitial_Fibroblast	Selm	NA	Stroma
1.13000837790917e-62	1.46025909609545	0.157	0.006	2.48251540542866e-58	Interstitial_Fibroblast	Crispld2	CRISPLD2	Stroma
2.16774739604838e-61	1.06444275947215	0.169	0.007	4.76232425437869e-57	Interstitial_Fibroblast	Colec12	COLEC12	Stroma
7.83577189072898e-61	1.93492175537766	0.382	0.039	1.72144072667425e-56	Interstitial_Fibroblast	Ppap2b	NA	Stroma
7.90143220968185e-61	1.07374960716332	0.146	0.006	1.73586564214501e-56	Interstitial_Fibroblast	Ddr2	DDR2	Stroma
3.02302751784007e-60	1.11702495805653	0.146	0.006	6.64128915394284e-56	Interstitial_Fibroblast	Ndrg2	NDRG2	Stroma
4.99261005745106e-60	1.27173396822154	0.225	0.014	1.09682650352142e-55	Interstitial_Fibroblast	Abi3bp	ABI3BP	Stroma
1.01423878577309e-59	1.23365118167079	0.124	0.004	2.22818118846491e-55	Interstitial_Fibroblast	Peg3	PEG3	Stroma
5.18266968385311e-57	1.23345324628998	0.157	0.007	1.13858070284569e-52	Interstitial_Fibroblast	Lamb1	LAMB1	Stroma
1.68125305988858e-56	1.59922427837272	0.337	0.032	3.69354484726922e-52	Interstitial_Fibroblast	Efemp1	EFEMP1	Stroma
8.15768130854336e-56	1.36098351122099	0.225	0.015	1.79216100667389e-51	Interstitial_Fibroblast	Rbp4	RBP4	Stroma
1.15168178355852e-54	1.01749738457032	0.124	0.004	2.5301297102997e-50	Interstitial_Fibroblast	Galnt15	GALNT15	Stroma
6.58378547897567e-54	1.23073712607932	0.124	0.005	1.44639183187617e-49	Interstitial_Fibroblast	Cdh11	CDH11	Stroma
6.76009283279111e-50	1.09661942874174	0.112	0.004	1.48512479443588e-45	Interstitial_Fibroblast	Figf	NA	Stroma
6.75823554219702e-49	1.47094492297752	0.27	0.024	1.48471676626526e-44	Interstitial_Fibroblast	Cpq	CPQ	Stroma
5.39760464790006e-48	1.12045318336832	0.202	0.014	1.18579976509717e-43	Interstitial_Fibroblast	Prkcdbp	NA	Stroma
7.66394473393377e-46	1.01957427756392	0.101	0.004	1.68369201859791e-41	Interstitial_Fibroblast	Egfr	EGFR	Stroma
4.36332217399019e-44	1.15886655416745	0.169	0.011	9.58578248403905e-40	Interstitial_Fibroblast	Adamts5	ADAMTS5	Stroma
1.02688086709498e-42	1.51902855379861	0.326	0.039	2.25595457692096e-38	Interstitial_Fibroblast	Gpx3	GPX3	Stroma
1.18080843579693e-41	1.09973868201609	0.191	0.014	2.59411805260228e-37	Interstitial_Fibroblast	Lhfp	LHFPL6	Stroma
4.65674360028567e-41	1.22792497336536	0.169	0.011	1.02304000154676e-36	Interstitial_Fibroblast	Atf5	ATF5	Stroma
9.82387641764917e-40	1.07221385403375	0.157	0.01	2.15820741019335e-35	Interstitial_Fibroblast	Fkbp7	FKBP7	Stroma
3.51470267093901e-39	1.02914001772033	0.146	0.009	7.72145029778592e-35	Interstitial_Fibroblast	Lama4	LAMA4	Stroma
3.24230815458652e-38	1.94807110852032	0.348	0.05	7.12302678481113e-34	Interstitial_Fibroblast	Mt2	MT2A	Stroma
6.00106453137144e-38	1.46037482984936	0.528	0.109	1.31837386689699e-33	Interstitial_Fibroblast	Fmo2	FMO2	Stroma
6.65546346316824e-38	1.06678929948436	0.18	0.014	1.46213876822343e-33	Interstitial_Fibroblast	Sdc2	SDC2	Stroma
1.23775469532346e-35	1.06403734822062	0.258	0.029	2.71922329015611e-31	Interstitial_Fibroblast	Ecm1	ECM1	Stroma
4.03149819334375e-35	1.39767826929712	0.629	0.161	8.85679838095689e-31	Interstitial_Fibroblast	Lgals1	LGALS1	Stroma
4.6242536640147e-35	1.07646999196524	0.169	0.013	1.01590228744739e-30	Interstitial_Fibroblast	Ifi205	NA	Stroma
1.38945044163164e-34	1.07260535475282	0.124	0.007	3.05248367522056e-30	Interstitial_Fibroblast	Klhl13	KLHL13	Stroma
4.18293257888888e-34	1.31474667053295	0.315	0.044	9.18948458256097e-30	Interstitial_Fibroblast	Pam	PAM	Stroma
9.46397748408094e-34	1.06631788237905	0.236	0.026	2.07914121347774e-29	Interstitial_Fibroblast	Nr2f2	NR2F2	Stroma
3.43660489248307e-33	1.21347787964559	0.697	0.197	7.54987728829605e-29	Interstitial_Fibroblast	S100a6	S100A6	Stroma
1.14567008045027e-31	1.12773359542992	0.169	0.015	2.51692259974119e-27	Interstitial_Fibroblast	Ptgis	PTGIS	Stroma
1.36471448649343e-31	1.01699520323893	0.169	0.015	2.99814125537741e-27	Interstitial_Fibroblast	Col6a2	COL6A2	Stroma
3.86754737345093e-31	1.60867939851967	0.27	0.037	8.49661482473436e-27	Interstitial_Fibroblast	Fhl1	FHL1	Stroma
4.93843796363616e-31	1.16807266108358	0.202	0.021	1.08492543623123e-26	Interstitial_Fibroblast	Bicc1	BICC1	Stroma
1.12903754412163e-30	1.06492369855084	0.101	0.006	2.48038258068082e-26	Interstitial_Fibroblast	Dclk1	DCLK1	Stroma
3.20618633675756e-30	1.3795591265794	0.629	0.175	7.04367076322269e-26	Interstitial_Fibroblast	Ifitm3	NA	Stroma
4.88727923951438e-30	1.19404358832923	0.202	0.022	1.07368637612891e-25	Interstitial_Fibroblast	Il11ra1	IL11RA	Stroma
8.17846706737768e-29	1.24499925716553	0.36	0.064	1.7967274300322e-24	Interstitial_Fibroblast	Slc43a3	SLC43A3	Stroma
1.01346187766683e-27	1.06285624780136	0.27	0.039	2.22647439904626e-23	Interstitial_Fibroblast	Pmp22	PMP22	Stroma
3.02822873821642e-27	1.04602140731041	0.135	0.011	6.65271571498765e-23	Interstitial_Fibroblast	Rcn1	RCN1	Stroma
6.97351776214434e-27	1.39296303333597	0.427	0.096	1.53201211716549e-22	Interstitial_Fibroblast	Cd302	CD302	Stroma
1.4168856987953e-25	1.11028100933587	0.213	0.028	3.11275619168339e-21	Interstitial_Fibroblast	Gaa	GAA	Stroma
1.83896466692681e-22	1.07700368151861	0.551	0.174	4.04002147677152e-18	Interstitial_Fibroblast	Ly6a	NA	Stroma
6.86636799726502e-22	1.10160108016362	0.135	0.014	1.50847238531915e-17	Interstitial_Fibroblast	G0s2	G0S2	Stroma
7.33701790147881e-22	1.26879067982668	0.449	0.122	1.61186946277588e-17	Interstitial_Fibroblast	Ifitm2	NA	Stroma
3.21960679840818e-21	1.23371549708257	0.112	0.01	7.07315417542294e-17	Interstitial_Fibroblast	Ctgf	NA	Stroma
7.35562038739019e-21	1.10218748090037	0.315	0.065	1.61595624290575e-16	Interstitial_Fibroblast	Col4a1	COL4A1	Stroma
1.72091968595667e-19	1.26927154162575	0.18	0.026	3.78068845807821e-15	Interstitial_Fibroblast	F3	F3	Stroma
2.99670368882449e-19	1.09272850953039	0.258	0.049	6.58345833397853e-15	Interstitial_Fibroblast	Col6a1	COL6A1	Stroma
7.79805340065365e-19	1.2249759767454	0.315	0.071	1.7131543515896e-14	Interstitial_Fibroblast	Nfib	NFIB	Stroma
8.03177688579852e-19	1.11333684879023	0.146	0.018	1.76450106404108e-14	Interstitial_Fibroblast	Pid1	PID1	Stroma
1.23546049387257e-18	1.04194931082369	0.135	0.016	2.71418315898865e-14	Interstitial_Fibroblast	Adamts1	ADAMTS1	Stroma
1.52403436358546e-18	1.01813831515194	0.337	0.079	3.3481510933609e-14	Interstitial_Fibroblast	Id3	ID3	Stroma
2.29007828821698e-18	1.23712024115024	0.202	0.033	5.03107299138388e-14	Interstitial_Fibroblast	Fn1	FN1	Stroma
4.38826539409216e-18	1.13389891811763	0.427	0.126	9.64058024428106e-14	Interstitial_Fibroblast	Cd81	CD81	Stroma
4.86812053370566e-17	1.09407912285126	0.236	0.047	1.0694774000498e-12	Interstitial_Fibroblast	Vkorc1	VKORC1	Stroma
1.33422310564968e-16	1.07000383343542	0.157	0.023	2.93115474080178e-12	Interstitial_Fibroblast	Mfge8	MFGE8	Stroma
3.00439873401472e-16	1.42575215512596	0.528	0.213	6.60036357875693e-12	Interstitial_Fibroblast	Mt1	NA	Stroma
6.59663311745509e-16	1.17860582298176	0.157	0.024	1.44921432957371e-11	Interstitial_Fibroblast	Ugdh	UGDH	Stroma
2.5476229269074e-15	1.09424141990506	0.202	0.039	5.59687280812287e-11	Interstitial_Fibroblast	Scpep1	SCPEP1	Stroma
4.94073729254161e-14	1.51722283455262	0.315	0.092	1.08543057579847e-09	Interstitial_Fibroblast	Gas6	GAS6	Stroma
2.55195757480782e-13	1.03911472957126	0.292	0.081	5.60639559609529e-09	Interstitial_Fibroblast	Klf9	KLF9	Stroma
2.77917969100198e-13	1.0354198084334	0.247	0.062	6.10557986316226e-09	Interstitial_Fibroblast	Tmed3	TMED3	Stroma
3.65961609989901e-13	1.10518555637074	0.124	0.018	8.03981060986814e-09	Interstitial_Fibroblast	Zeb1	ZEB1	Stroma
7.2838325900425e-13	1.25001205011723	0.303	0.089	1.60018518170644e-08	Interstitial_Fibroblast	Serpinb6a	NA	Stroma
7.76970011497751e-13	1.11621399349011	0.225	0.055	1.70692541825941e-08	Interstitial_Fibroblast	Gpx8	GPX8	Stroma
2.58892447320517e-12	1.01288091441959	0.191	0.041	5.68760817518443e-08	Interstitial_Fibroblast	Egr1	EGR1	Stroma
3.23176643441758e-12	1.08105408847436	0.236	0.061	7.09986767977198e-08	Interstitial_Fibroblast	Tspan11	TSPAN11	Stroma
2.07569885785096e-11	-1.30714931248414	0.685	0.809	4.56010282081277e-07	Interstitial_Fibroblast	Lyz2	NA	Stroma
1.84242136436231e-08	-1.62484832604642	0.27	0.531	0.000404761549536757	Interstitial_Fibroblast	Cd74	CD74	Stroma
2.53817827079203e-08	-1.43607146320534	0.427	0.636	0.0005576123843103	Interstitial_Fibroblast	Sftpa1	NA	Stroma
2.66589109404227e-07	-1.28765143288504	0.124	0.385	0.00585669614450146	Interstitial_Fibroblast	Wfdc2	WFDC2	Stroma
3.32188442100106e-07	-1.43582457466339	0.135	0.393	0.00729784788449722	Interstitial_Fibroblast	H2-Ab1	NA	Stroma
5.36382459033714e-07	-1.4131678832758	0.798	0.909	0.0117837862425117	Interstitial_Fibroblast	Sftpc	SFTPC	Stroma
1.56934133144962e-06	-1.37970190077835	0.067	0.296	0.0344768597106166	Interstitial_Fibroblast	Ctsh	CTSH	Stroma
1.88690501284535e-06	-1.72070914585141	0.034	0.254	0.0414534162271995	Interstitial_Fibroblast	Cd52	CD52	Stroma
2.60842611798012e-06	-1.26621287314814	0.18	0.41	0.0573045133859052	Interstitial_Fibroblast	Sftpd	SFTPD	Stroma
4.48979390158653e-06	-1.33732668298644	0.067	0.288	0.0986362822239545	Interstitial_Fibroblast	Ctss	CTSS	Stroma
0.0	4.16231548098274	0.913	0.025	0.0	Lipofibroblast	Inmt	INMT	Stroma
0.0	3.76939012359362	0.787	0.034	0.0	Lipofibroblast	Gpx3	GPX3	Stroma
0.0	3.13148747012708	0.622	0.021	0.0	Lipofibroblast	Ogn	OGN	Stroma
0.0	3.06140601969636	0.496	0.009	0.0	Lipofibroblast	Mfap4	MFAP4	Stroma
0.0	2.62788650625721	0.433	0.009	0.0	Lipofibroblast	Pcolce2	PCOLCE2	Stroma
0.0	2.62738604037318	0.37	0.002	0.0	Lipofibroblast	Tcf21	TCF21	Stroma
0.0	2.50733622334394	0.417	0.009	0.0	Lipofibroblast	Sod3	SOD3	Stroma
0.0	2.43471953835921	0.346	0.007	0.0	Lipofibroblast	Cdo1	CDO1	Stroma
0.0	2.36425709771586	0.307	0.003	0.0	Lipofibroblast	Itga8	ITGA8	Stroma
0.0	2.24254343550182	0.315	0.003	0.0	Lipofibroblast	Pdgfra	PDGFRA	Stroma
0.0	2.13844481348675	0.291	0.005	0.0	Lipofibroblast	Angpt1	ANGPT1	Stroma
0.0	1.28369793820008	0.118	0.0	0.0	Lipofibroblast	Scube2	SCUBE2	Stroma
6.28661246167411e-307	1.99553842558198	0.299	0.005	1.38110589170518e-302	Lipofibroblast	Dpep1	DPEP1	Stroma
2.41448021575942e-305	1.16805341795902	0.102	0.0	5.30437158600187e-301	Lipofibroblast	Slc7a10	SLC7A10	Stroma
2.27958632816435e-244	1.59671041609412	0.165	0.002	5.00802320434425e-240	Lipofibroblast	C7	C7	Stroma
8.14102523999953e-244	1.63610942502611	0.181	0.002	1.7885018349755e-239	Lipofibroblast	Ms4a4d	NA	Stroma
2.9527204242086e-237	2.55328551126698	0.409	0.015	6.48683149994388e-233	Lipofibroblast	Hsd11b1	HSD11B1	Stroma
4.49530390632771e-231	1.55365295674989	0.197	0.003	9.87573315181135e-227	Lipofibroblast	Ppp1r14a	PPP1R14A	Stroma
4.64984047624214e-228	1.80498810701991	0.228	0.004	1.02152345422564e-223	Lipofibroblast	Spon1	SPON1	Stroma
9.79127313552328e-215	1.52823152749899	0.15	0.002	2.15104479514311e-210	Lipofibroblast	Lrat	LRAT	Stroma
6.90299616981266e-211	1.6523996288641	0.173	0.002	1.51651922854614e-206	Lipofibroblast	Atp1a2	NA	Stroma
4.19013270418603e-208	3.03330167891484	0.811	0.08	9.20530253782629e-204	Lipofibroblast	Mgp	MGP	Stroma
3.55103054398813e-191	1.87818251279985	0.26	0.007	7.80125900208751e-187	Lipofibroblast	Dpt	DPT	Stroma
5.80319523998018e-184	2.18490779226696	0.299	0.01	1.27490396227125e-179	Lipofibroblast	Prelp	PRELP	Stroma
1.63800456112576e-175	1.23948973717812	0.11	0.001	3.59853222033719e-171	Lipofibroblast	Prkg2	PRKG2	Stroma
6.64782119790468e-168	1.31845019884469	0.126	0.001	1.46045983896768e-163	Lipofibroblast	Col6a3	COL6A3	Stroma
6.19791643921132e-165	2.01251074386669	0.37	0.018	1.36162026253034e-160	Lipofibroblast	Col1a2	COL1A2	Stroma
3.64467968737803e-164	2.03333381803075	0.299	0.012	8.0069968052008e-160	Lipofibroblast	G0s2	G0S2	Stroma
4.53971686932022e-164	1.39999941080136	0.142	0.002	9.97330399020958e-160	Lipofibroblast	Nox4	NOX4	Stroma
1.93069613418537e-162	2.57910278915528	0.575	0.048	4.24154633719185e-158	Lipofibroblast	Sparcl1	SPARCL1	Stroma
1.25661080230008e-159	2.69540129950689	0.559	0.047	2.76064827157305e-155	Lipofibroblast	Limch1	LIMCH1	Stroma
2.50610223701989e-158	2.17883761412774	0.339	0.016	5.50565600450899e-154	Lipofibroblast	Plxdc2	PLXDC2	Stroma
4.23746757676418e-158	2.05293890124249	0.291	0.012	9.30929251939323e-154	Lipofibroblast	Myh10	MYH10	Stroma
2.9652647753277e-157	1.45367203754393	0.165	0.003	6.51439018491743e-153	Lipofibroblast	Serpina3n	NA	Stroma
2.00692052392031e-156	2.20874234329462	0.465	0.031	4.40900369900052e-152	Lipofibroblast	Serping1	SERPING1	Stroma
4.47725618392913e-155	2.2692822703945	0.433	0.028	9.83608411047392e-151	Lipofibroblast	Bgn	BGN	Stroma
6.50678093131846e-145	2.39484317422568	0.48	0.037	1.42947470280135e-140	Lipofibroblast	Ppap2b	NA	Stroma
3.47851530683486e-143	1.48704968927802	0.134	0.002	7.64195027758549e-139	Lipofibroblast	Ism1	ISM1	Stroma
1.06362655349163e-140	1.52081899412806	0.157	0.003	2.33668117536576e-136	Lipofibroblast	Figf	NA	Stroma
8.02739103464422e-139	1.66645979141763	0.165	0.004	1.76353753640099e-134	Lipofibroblast	Cdh11	CDH11	Stroma
9.06090113742588e-139	1.52427533158436	0.165	0.004	1.99058937088109e-134	Lipofibroblast	Lpar1	LPAR1	Stroma
7.27984526123515e-132	2.94475087238962	0.835	0.147	1.59930920544075e-127	Lipofibroblast	Gsn	GSN	Stroma
1.29139577403979e-124	1.60942856040433	0.22	0.008	2.83706737598802e-120	Lipofibroblast	Adh1	NA	Stroma
9.91753268856725e-121	1.79896161777952	0.142	0.003	2.17878275635134e-116	Lipofibroblast	Lox	LOX	Stroma
7.62672551173146e-119	1.7389934812121	0.181	0.006	1.67551532767228e-114	Lipofibroblast	Crispld2	CRISPLD2	Stroma
6.40908115302818e-117	1.34200289806088	0.142	0.003	1.40801103850876e-112	Lipofibroblast	Olfml3	OLFML3	Stroma
1.88865287149126e-115	1.7205739485815	0.213	0.008	4.14918149337915e-111	Lipofibroblast	Fxyd1	FXYD1	Stroma
1.35653574780956e-114	1.39966841210259	0.15	0.004	2.98017338436282e-110	Lipofibroblast	Mmp2	MMP2	Stroma
1.87940081048565e-113	1.44180443793051	0.142	0.004	4.12885564055592e-109	Lipofibroblast	C1qtnf7	C1QTNF7	Stroma
2.05727684744886e-113	2.55605505039463	0.693	0.107	4.51963150616041e-109	Lipofibroblast	Fmo2	FMO2	Stroma
4.42658917596125e-113	1.8592002304676	0.276	0.015	9.72477376066928e-109	Lipofibroblast	Sept4	SEPTIN4	Stroma
4.90251786516428e-113	1.25728573405263	0.11	0.002	1.07703414979794e-108	Lipofibroblast	Adamts15	ADAMTS15	Stroma
1.53651882892344e-112	1.1738861343513	0.126	0.003	3.3755782152619e-108	Lipofibroblast	Igfbp3	IGFBP3	Stroma
3.87371438679014e-112	2.2260608571177	0.409	0.035	8.51016313633925e-108	Lipofibroblast	Fhl1	FHL1	Stroma
6.03968216742748e-101	1.92539276379282	0.315	0.022	1.32685777536214e-96	Lipofibroblast	Col3a1	COL3A1	Stroma
1.70314534634241e-98	1.78758318976877	0.244	0.013	3.74164001137965e-94	Lipofibroblast	Ptgis	PTGIS	Stroma
4.3691585506383e-95	1.18640819848193	0.102	0.002	9.59860441989728e-91	Lipofibroblast	Robo2	ROBO2	Stroma
1.06685996154598e-92	1.37289607887089	0.173	0.007	2.34378464952036e-88	Lipofibroblast	Colec12	COLEC12	Stroma
1.07088928484199e-91	2.311308528417	0.425	0.047	2.35263666986937e-87	Lipofibroblast	Npnt	NPNT	Stroma
1.06427862064674e-84	1.80092456410318	0.236	0.015	2.33811370169883e-80	Lipofibroblast	Mxra8	MXRA8	Stroma
1.18373218039021e-74	1.60489497432325	0.276	0.023	2.60054122709924e-70	Lipofibroblast	Ltbp4	LTBP4	Stroma
2.24750389702443e-71	1.72985648548228	0.37	0.043	4.93754131137297e-67	Lipofibroblast	Cfh	CFH	Stroma
3.08446638822838e-67	1.3489952041255	0.118	0.004	6.77626420829894e-63	Lipofibroblast	Gpm6b	GPM6B	Stroma
1.5511331872652e-65	1.51305488989012	0.142	0.007	3.40768449910293e-61	Lipofibroblast	Lamb1	LAMB1	Stroma
2.60749501369722e-62	1.0126581454134	0.11	0.004	5.72840579559143e-58	Lipofibroblast	Palld	PALLD	Stroma
3.15615866863845e-62	1.79516646672927	0.339	0.042	6.93376497913181e-58	Lipofibroblast	Mylk	MYLK	Stroma
4.47799623907042e-59	1.41811977817547	0.173	0.011	9.83770993761381e-55	Lipofibroblast	Rbp1	RBP1	Stroma
1.09475287530284e-58	1.25740367301718	0.118	0.005	2.4050625917528e-54	Lipofibroblast	Loxl1	LOXL1	Stroma
1.10476017523447e-56	1.15288291190819	0.118	0.005	2.42704762897261e-52	Lipofibroblast	Ptprd	PTPRD	Stroma
2.29783266329909e-55	1.36508564063218	0.118	0.006	5.04810857800178e-51	Lipofibroblast	Ndrg2	NDRG2	Stroma
7.17079812277243e-55	1.83874553237491	0.402	0.066	1.57535263959187e-50	Lipofibroblast	Tns1	TNS1	Stroma
1.97254893822154e-52	1.28435329518892	0.299	0.036	4.33349276237889e-48	Lipofibroblast	Rarres2	RARRES2	Stroma
8.62771993486812e-52	1.50067983051266	0.189	0.016	1.89542379249118e-47	Lipofibroblast	F2r	F2R	Stroma
6.30257562087008e-50	1.19801712091252	0.126	0.007	1.38461283814895e-45	Lipofibroblast	Lrp4	LRP4	Stroma
2.21514307862734e-48	1.36976200254234	0.118	0.006	4.8664478294364e-44	Lipofibroblast	Mfap5	MFAP5	Stroma
6.87559306134995e-47	1.56840795313634	0.339	0.053	1.51049903964797e-42	Lipofibroblast	Timp2	TIMP2	Stroma
1.06627301922745e-46	1.15474069364971	0.126	0.008	2.34249519594079e-42	Lipofibroblast	Col1a1	COL1A1	Stroma
4.49087693131082e-46	1.25733465283329	0.165	0.013	9.86600753039674e-42	Lipofibroblast	C1s	NA	Stroma
9.49561629470993e-45	1.12458103540448	0.102	0.005	2.08609194378483e-40	Lipofibroblast	Fbn1	FBN1	Stroma
4.28244619317406e-44	1.29870233542031	0.134	0.009	9.40810604178409e-40	Lipofibroblast	Fblim1	FBLIM1	Stroma
3.27792401013149e-43	1.08723535824417	0.102	0.005	7.20127125785787e-39	Lipofibroblast	Mamdc2	MAMDC2	Stroma
6.7678412442106e-43	1.17528772445584	0.11	0.006	1.48682704294063e-38	Lipofibroblast	Adarb1	ADARB1	Stroma
1.3791995524672e-41	1.63405577003785	0.504	0.128	3.0299634968152e-37	Lipofibroblast	Aldh1a1	NA	Stroma
5.28487960314418e-40	1.54014209887077	0.244	0.032	1.16103520001474e-35	Lipofibroblast	Fn1	FN1	Stroma
8.74129924156962e-40	1.0748078017407	0.244	0.031	1.92037603038043e-35	Lipofibroblast	Gpc3	GPC3	Stroma
1.31808346857074e-39	1.22837568816323	0.15	0.013	2.89569757210306e-35	Lipofibroblast	Angptl4	ANGPTL4	Stroma
1.63745141392009e-38	1.51631006246054	0.402	0.085	3.59731701124105e-34	Lipofibroblast	Timp3	TIMP3	Stroma
1.92805260202616e-38	1.62122264420767	0.362	0.072	4.23573876139127e-34	Lipofibroblast	Cp	CP	Stroma
8.94450576255167e-38	1.63789458732354	0.449	0.111	1.96501847097498e-33	Lipofibroblast	Sparc	SPARC	Stroma
2.02080341288746e-37	1.17293051194755	0.15	0.013	4.43950301777247e-33	Lipofibroblast	C230081A13Rik	NA	Stroma
2.62401556277518e-37	1.20478326171571	0.102	0.006	5.76469978986079e-33	Lipofibroblast	Nexn	NEXN	Stroma
4.48531303035151e-37	1.4859946272865	0.236	0.032	9.85378419637923e-33	Lipofibroblast	Efemp1	EFEMP1	Stroma
3.85989237368728e-36	1.47030238046473	0.197	0.024	8.4797975557536e-32	Lipofibroblast	Myo1b	MYO1B	Stroma
1.03788746999953e-34	1.42499261742401	0.197	0.024	2.28013498284197e-30	Lipofibroblast	Akap12	AKAP12	Stroma
4.43784460600737e-34	1.39424899580522	0.15	0.015	9.7495008149376e-30	Lipofibroblast	Rcn3	RCN3	Stroma
1.30163575438671e-33	1.46434228231303	0.126	0.011	2.85956358881217e-29	Lipofibroblast	Prex2	PREX2	Stroma
4.35603960615229e-33	1.67281287195835	0.276	0.049	9.56978341075597e-29	Lipofibroblast	Serpine2	SERPINE2	Stroma
2.25723876044438e-30	1.70348554598456	0.213	0.032	4.95892783282026e-26	Lipofibroblast	Gyg	GYG1	Stroma
3.64295893167882e-30	1.47372424695307	0.496	0.162	8.0032164770052e-26	Lipofibroblast	Macf1	MACF1	Stroma
5.91139897429746e-29	1.16197180068498	0.134	0.014	1.29867524066341e-24	Lipofibroblast	Sdc2	SDC2	Stroma
3.54916260466844e-28	1.21479743456639	0.134	0.014	7.79715532619609e-24	Lipofibroblast	Lhfp	LHFPL6	Stroma
1.03416986906356e-27	1.26452929140992	0.134	0.015	2.27196778534573e-23	Lipofibroblast	Col6a2	COL6A2	Stroma
1.27400252531856e-27	1.16752471250443	0.118	0.011	2.79885614787234e-23	Lipofibroblast	Atf5	ATF5	Stroma
8.91822528916097e-27	1.39439339024551	0.472	0.158	1.95924491377577e-22	Lipofibroblast	Sh3bgrl	SH3BGRL	Stroma
3.23109586419551e-26	1.57403023447654	0.315	0.075	7.09839450405111e-22	Lipofibroblast	Tacc1	TACC1	Stroma
7.11452609263655e-26	1.14847619589103	0.165	0.023	1.56299023729132e-21	Lipofibroblast	Tmem204	TMEM204	Stroma
8.96252174795365e-26	1.35388538229928	0.236	0.044	1.96897640280794e-21	Lipofibroblast	Lbh	LBH	Stroma
4.6436548130272e-25	1.14673019546693	0.157	0.021	1.02016452587395e-20	Lipofibroblast	Syn3	SYN3	Stroma
8.50153162265059e-25	1.25761124395403	0.173	0.026	1.86770148218011e-20	Lipofibroblast	Nr2f2	NR2F2	Stroma
1.91217661008901e-24	1.13990310266301	0.102	0.01	4.20086079470454e-20	Lipofibroblast	Ctgf	NA	Stroma
6.67779634539315e-24	1.1606860625971	0.118	0.013	1.46704507911942e-19	Lipofibroblast	Tgfbr3	TGFBR3	Stroma
1.37628220134318e-21	1.22692948487966	0.205	0.039	3.02355436813083e-17	Lipofibroblast	Scn7a	SCN7A	Stroma
